high_income,male,married,higher_edu,managerial_occ,high_hours,gov_jobs,race,age,native_country
0,0,1,13,1,40,8,4,25,39
0,0,3,9,12,8,8,4,66,39
0,1,6,9,3,44,8,4,43,39
0,1,6,15,10,40,6,4,57,39
0,1,6,11,3,50,8,3,49,39
0,1,6,9,7,40,5,4,44,39
0,1,1,9,6,17,8,4,46,39
1,1,6,10,3,40,8,4,37,39
0,1,6,7,3,40,8,4,30,39
1,1,6,13,4,20,3,2,53,3
0,1,1,9,3,50,8,4,31,39
0,1,1,9,10,30,8,4,18,39
1,1,6,15,10,35,8,4,42,39
0,0,6,6,4,40,8,4,27,26
0,1,1,9,3,40,8,4,40,39
0,1,4,14,4,45,6,2,50,3
0,1,6,9,3,35,8,4,30,39
1,1,6,14,10,40,8,2,42,36
1,1,6,13,4,55,8,4,38,39
0,1,6,10,12,40,8,4,25,39
0,0,1,10,1,40,8,4,26,39
0,0,1,10,1,30,8,2,20,39
0,0,3,9,9,40,8,4,52,39
1,1,6,9,12,40,8,4,46,39
0,0,1,10,1,10,8,4,20,39
0,1,6,9,3,40,8,4,51,39
0,1,1,13,1,40,8,4,37,39
0,1,6,5,3,40,8,4,60,39
0,1,1,9,4,45,6,4,22,39
0,1,6,11,5,60,3,4,39,39
1,1,6,13,4,45,3,2,45,3
0,1,6,9,5,56,3,4,54,39
0,1,6,9,3,40,8,4,32,39
0,0,1,9,1,40,8,4,30,39
1,0,6,9,7,40,8,4,54,39
0,0,1,7,8,12,8,4,17,39
0,0,1,10,8,40,8,4,29,39
0,0,1,8,8,12,8,4,18,39
0,0,1,10,11,20,8,3,22,39
0,1,1,9,6,48,8,4,39,39
0,1,1,14,10,40,8,4,52,39
0,1,6,7,14,40,8,4,49,39
0,0,2,10,10,40,5,4,42,39
1,1,6,9,10,40,3,4,45,39
0,0,1,10,1,40,7,3,46,39
0,0,1,9,8,25,8,4,20,39
0,1,2,14,4,40,8,4,39,39
0,1,6,10,4,40,3,4,46,39
0,1,2,9,3,40,8,4,30,39
0,0,1,10,8,11,5,4,21,39
1,1,6,14,10,50,8,4,50,39
0,1,1,10,6,40,8,4,22,39
0,1,2,9,8,40,8,3,35,39
0,1,1,6,3,40,8,4,25,39
0,0,2,13,8,35,3,4,65,39
0,1,1,8,6,40,8,4,19,39
0,1,6,13,7,40,8,4,56,39
0,0,2,10,1,40,4,4,41,39
0,0,3,14,4,99,6,4,61,39
0,1,1,11,6,45,8,4,28,39
0,0,6,10,1,40,5,4,33,39
0,0,2,10,13,40,8,4,37,39
0,1,2,10,6,40,8,4,49,39
1,0,6,10,4,40,8,3,25,39
0,1,6,9,3,70,8,4,37,39
0,1,1,13,10,40,8,4,32,39
0,0,2,13,10,50,8,4,58,39
0,0,1,8,1,20,8,4,20,39
0,1,1,7,3,35,4,4,17,39
0,1,6,10,14,40,5,4,27,39
0,0,1,13,10,45,8,2,21,39
0,1,6,10,10,50,8,4,63,39
0,0,1,9,13,40,8,4,23,39
1,1,6,13,12,60,8,4,35,39
0,0,1,10,12,35,6,4,25,39
0,1,4,9,3,45,8,4,27,39
0,0,2,9,8,45,8,4,34,39
1,1,6,10,13,40,8,4,48,39
0,1,6,7,14,40,8,4,33,26
0,1,1,13,12,40,8,4,31,39
0,0,5,16,10,38,4,4,44,39
0,1,6,9,4,60,3,4,37,39
1,1,6,10,3,55,8,4,59,39
1,1,6,13,13,40,8,4,29,39
1,1,1,10,7,45,8,2,26,39
0,0,1,9,4,50,8,4,48,39
1,1,6,14,10,45,8,4,37,39
0,1,6,10,3,40,8,4,35,39
0,1,6,10,8,35,4,4,53,39
1,1,6,13,10,45,8,4,53,39
0,1,1,9,3,40,8,4,29,39
1,1,6,14,4,50,3,4,42,39
0,1,6,13,3,70,8,4,38,39
0,0,2,14,10,40,8,4,52,39
1,1,6,13,12,40,8,4,30,39
0,1,6,13,4,16,6,4,67,39
0,1,2,4,14,20,8,4,31,39
0,1,6,9,6,40,8,4,45,39
0,1,6,10,12,50,8,4,38,39
1,1,6,10,3,38,8,4,46,39
0,1,2,10,6,40,7,4,53,39
0,0,2,6,8,40,8,4,26,11
0,1,6,9,14,40,8,3,54,39
1,0,1,10,1,40,8,4,47,39
0,0,5,9,5,40,8,4,27,26
0,0,4,9,8,35,5,4,52,39
1,1,6,12,12,45,8,4,42,39
0,1,4,13,13,40,8,3,32,39
0,1,1,9,3,40,7,3,27,39
0,0,6,13,10,24,4,4,50,39
0,1,6,9,3,40,3,3,39,39
0,1,6,3,8,40,8,4,32,39
0,1,6,9,3,40,8,4,61,39
0,1,6,9,3,40,8,4,55,39
1,0,2,10,12,38,8,4,51,39
0,0,1,13,10,20,8,4,28,39
0,1,6,9,3,40,6,4,42,39
1,0,3,13,4,40,7,4,44,39
1,1,6,9,3,48,8,4,54,39
1,1,6,10,3,40,8,4,58,39
0,1,6,10,1,40,5,3,41,39
0,1,1,9,14,40,8,4,41,31
0,0,1,10,4,50,3,4,18,39
0,1,6,9,5,40,8,1,45,39
0,1,1,10,6,15,8,4,20,39
0,1,1,9,3,40,8,4,26,39
0,1,6,9,10,40,8,4,44,39
0,1,6,9,5,84,3,4,49,39
0,1,6,8,5,18,3,4,73,39
0,1,6,9,4,50,8,4,57,39
0,0,1,13,10,60,4,4,24,39
1,1,1,13,4,40,8,4,36,39
0,0,2,10,1,50,7,4,40,39
0,1,2,9,7,40,8,4,35,39
1,1,6,13,12,48,3,4,45,39
0,0,1,11,8,35,8,4,24,39
0,1,1,15,10,50,5,2,26,19
0,1,1,13,10,70,8,4,25,39
0,1,1,10,3,65,8,4,26,39
0,0,1,13,4,40,8,4,25,39
0,1,1,13,5,40,8,4,22,39
0,0,6,9,6,40,8,3,47,39
0,1,2,13,4,38,3,4,26,39
0,0,2,13,4,45,8,4,57,39
1,1,6,10,4,60,8,4,51,39
0,0,3,10,4,60,3,4,64,39
0,0,2,10,7,25,8,4,39,39
0,1,6,13,4,40,7,4,50,39
0,1,1,11,3,40,8,4,21,39
0,1,1,9,6,50,7,4,18,39
0,1,1,9,3,40,8,4,41,26
0,1,1,10,12,65,8,4,22,39
0,1,6,6,3,40,3,4,59,39
0,0,6,10,12,21,8,4,39,39
1,1,6,13,4,55,6,4,54,39
0,1,1,13,4,45,8,4,24,39
1,1,6,10,14,40,8,4,51,39
0,1,2,5,6,56,8,4,36,39
0,0,6,9,7,40,8,4,29,34
0,0,1,9,1,38,8,3,22,39
0,1,1,9,3,35,8,4,20,39
0,1,1,13,4,25,3,4,54,39
1,1,6,13,12,60,8,3,32,39
0,0,2,9,1,40,4,4,37,39
1,1,6,9,3,44,8,4,28,39
0,1,1,9,1,43,8,4,56,39
0,1,6,10,8,40,3,4,72,39
0,1,1,9,3,40,8,4,32,39
0,1,1,14,6,30,8,4,27,39
0,1,6,5,3,40,8,4,34,26
0,1,6,16,10,60,6,4,44,39
0,1,1,9,7,50,8,4,30,6
0,0,1,10,1,40,8,4,34,39
0,1,6,6,3,40,8,4,63,39
1,1,1,13,12,40,6,4,29,39
1,0,6,10,1,40,8,4,40,39
0,1,6,13,12,40,8,4,64,39
0,0,4,13,10,40,4,3,41,39
0,0,1,10,7,40,8,4,20,39
1,1,6,9,3,40,8,4,53,39
1,1,6,10,1,40,8,4,39,39
1,1,6,13,12,60,8,4,35,39
0,1,6,4,3,35,8,4,44,39
0,0,1,13,4,60,8,4,25,39
0,0,2,9,1,40,4,4,31,39
0,0,1,10,10,48,8,4,20,39
1,1,6,9,4,50,8,4,46,39
0,1,6,9,1,46,7,4,49,39
0,1,6,9,13,40,8,4,23,39
0,0,1,13,12,40,8,4,23,39
0,0,2,12,1,40,7,4,29,39
0,0,4,2,10,40,8,3,50,39
0,0,6,10,4,35,8,4,26,39
0,1,6,10,10,40,5,4,49,39
0,0,2,10,1,45,8,4,48,39
0,1,6,9,12,40,8,4,47,32
1,1,6,13,10,40,4,4,40,39
1,1,6,9,7,40,8,3,51,39
0,1,4,15,10,40,4,3,46,39
0,0,1,11,7,40,8,4,57,39
0,0,2,10,4,40,5,3,35,39
0,1,6,9,4,40,3,4,46,39
0,1,1,10,14,40,8,4,20,39
0,1,2,11,12,50,8,4,47,39
1,1,6,9,5,60,3,4,61,39
0,0,2,13,11,60,4,4,33,11
0,1,1,10,12,30,8,4,30,39
0,0,1,10,1,15,8,4,28,39
1,1,6,10,3,50,8,4,45,39
0,0,1,9,8,20,8,2,18,39
0,0,3,9,12,46,8,4,54,39
0,1,1,10,8,20,8,4,19,39
0,0,3,10,4,40,8,4,53,39
0,1,6,14,4,45,8,4,29,11
0,0,6,9,8,35,8,4,28,39
1,1,6,15,14,50,6,4,57,39
0,0,2,10,1,40,8,4,34,39
0,1,6,9,7,40,8,4,25,39
0,0,4,16,9,30,8,4,60,27
0,1,6,6,12,30,6,4,66,39
0,1,1,13,4,40,8,4,39,39
0,1,1,10,3,40,8,4,22,39
0,1,1,3,10,14,3,4,26,26
0,1,1,13,4,50,8,4,24,39
0,1,6,9,3,40,8,4,37,39
1,1,6,10,5,40,8,4,34,39
1,1,2,9,5,50,3,4,39,39
0,0,6,4,5,45,8,4,24,26
0,0,2,14,4,40,8,4,41,39
0,0,1,10,10,24,8,4,21,39
0,1,6,10,4,55,8,1,28,39
0,1,1,9,7,40,8,4,32,24
0,1,1,9,3,40,8,4,25,39
1,0,6,9,4,40,8,4,56,39
1,1,6,12,10,40,4,2,55,39
0,1,6,9,6,25,8,4,62,39
0,0,3,12,1,40,8,4,44,39
0,1,1,13,12,4,8,4,24,39
0,1,6,4,5,60,3,4,64,39
0,1,6,10,3,45,8,4,27,39
0,0,1,9,1,40,4,3,40,39
0,0,1,13,4,45,8,4,34,39
0,0,3,9,4,40,8,4,51,41
1,1,6,13,4,45,8,4,31,39
0,1,6,10,4,48,8,4,29,39
0,1,1,10,1,10,8,4,22,39
0,1,6,9,7,38,8,4,36,39
0,0,2,7,4,38,8,4,49,39
0,0,2,13,10,40,5,4,43,39
0,1,1,4,14,40,8,1,53,39
0,1,6,9,5,20,8,4,58,39
0,1,3,13,8,50,8,4,28,39
1,1,6,9,3,40,8,4,58,39
0,0,1,10,1,20,8,4,22,39
1,0,2,16,10,60,5,4,49,39
0,0,6,7,10,32,4,3,35,39
0,0,2,9,1,40,7,4,39,39
0,1,1,11,13,40,8,4,35,39
0,0,6,12,4,40,7,4,24,39
0,0,1,13,12,40,8,4,34,39
0,1,6,10,7,40,8,4,30,39
0,1,6,9,3,85,8,4,42,39
0,1,6,9,7,66,8,4,32,39
0,1,6,14,4,40,3,2,52,30
1,1,6,13,12,50,8,4,55,39
0,1,1,7,8,8,8,4,18,39
0,1,6,9,7,48,8,4,43,39
0,1,1,6,8,8,8,4,17,39
1,1,6,9,3,45,6,4,44,39
0,1,6,10,12,50,8,4,38,39
0,0,2,12,4,40,8,4,37,39
0,0,2,16,10,40,4,4,66,39
0,0,1,9,1,40,8,4,41,39
0,0,1,13,10,40,8,4,25,39
1,1,2,9,5,44,8,4,45,39
0,1,1,3,3,40,7,4,35,26
0,1,1,9,8,36,8,3,21,39
0,1,1,10,8,45,8,2,46,39
1,1,6,11,4,60,8,4,29,39
0,1,1,9,3,40,8,4,19,39
0,0,2,9,6,40,8,2,48,35
1,1,6,10,3,40,8,4,57,39
1,1,6,9,4,70,8,4,37,39
0,0,2,13,10,32,8,3,46,39
0,0,2,11,10,40,8,4,28,39
0,0,1,9,4,50,8,4,32,39
0,1,6,10,3,40,8,4,57,31
0,1,6,9,6,40,8,4,56,39
1,1,5,9,14,50,3,2,29,19
0,1,1,9,3,40,8,4,31,39
0,1,1,6,8,30,8,4,17,39
1,1,6,10,4,40,8,4,49,39
0,1,6,8,3,40,8,4,63,39
0,1,2,9,11,40,8,4,63,39
0,1,1,9,8,40,8,4,21,39
1,1,6,14,10,50,4,4,52,39
0,1,6,9,14,90,3,4,56,39
0,0,1,4,7,40,8,3,23,6
0,0,1,10,1,40,8,3,23,39
1,1,6,13,3,40,8,4,37,39
1,1,6,15,10,45,4,4,48,39
0,1,6,9,14,40,8,3,25,39
1,1,6,13,1,40,7,4,52,39
0,1,6,13,12,45,8,4,33,39
0,0,1,13,7,40,8,3,28,39
1,1,6,9,12,55,3,4,50,8
0,1,4,9,6,40,8,3,30,39
0,1,1,9,5,40,3,4,18,39
0,1,6,10,8,63,8,4,34,39
1,0,6,10,4,38,8,4,38,39
1,1,1,13,4,40,8,4,49,39
0,1,1,10,1,25,8,4,18,39
0,0,3,9,6,48,8,4,48,39
0,1,6,9,3,50,8,4,38,39
0,1,6,10,3,45,8,4,62,39
0,0,6,9,4,55,8,4,38,39
0,0,2,10,8,15,8,4,50,39
0,0,1,10,4,48,4,3,36,39
0,0,2,10,1,40,4,3,41,39
0,1,1,10,4,45,8,4,27,39
0,1,2,9,8,28,8,4,31,39
0,1,1,5,3,40,8,4,27,26
0,1,6,2,7,40,8,4,31,26
0,0,2,10,1,40,8,4,51,39
1,1,6,9,14,40,8,4,53,39
0,0,2,9,12,38,8,4,61,39
1,0,6,15,10,40,8,4,41,39
0,1,1,10,6,50,8,4,19,39
1,1,6,13,10,45,8,4,36,39
1,1,6,10,4,50,8,4,29,39
1,1,6,15,5,65,3,4,42,39
1,1,6,10,14,70,8,4,24,39
1,1,6,13,4,50,6,4,48,39
0,1,2,10,3,40,3,4,41,39
0,1,6,13,12,20,3,4,71,39
0,0,1,9,1,40,8,4,20,39
1,1,6,15,10,25,3,4,67,39
1,1,6,9,3,40,8,4,43,39
0,1,6,12,10,40,8,4,36,39
1,1,6,15,10,60,6,4,64,39
0,1,5,10,5,50,5,4,32,39
0,1,6,10,3,45,8,2,45,39
0,0,2,10,8,28,8,4,29,39
0,1,6,9,5,50,3,4,70,39
0,1,1,10,8,25,8,3,23,39
0,0,1,6,12,25,8,4,18,39
0,1,6,13,10,40,8,2,32,19
0,0,2,9,12,40,8,4,59,39
0,0,4,12,1,57,8,4,47,39
1,1,6,11,5,60,3,4,37,39
0,1,1,13,4,80,6,4,26,39
1,1,6,13,12,40,8,4,56,39
0,0,1,8,12,15,8,3,18,39
0,0,1,9,1,40,8,4,21,39
1,1,6,14,10,40,8,4,47,39
0,1,6,9,3,40,8,4,50,39
0,1,1,10,1,40,8,4,43,39
0,1,2,10,1,40,8,3,23,39
0,1,1,10,12,20,8,4,22,39
0,1,1,9,8,40,8,4,36,39
0,1,1,6,14,40,4,4,31,39
0,1,6,14,4,45,4,4,39,39
0,1,2,14,10,38,8,4,45,39
0,1,1,9,3,45,3,4,31,39
1,1,6,14,10,45,4,4,50,39
0,1,6,10,8,50,8,4,31,39
0,1,6,10,14,50,8,4,41,39
1,1,6,9,14,40,8,4,65,39
0,0,1,8,6,52,8,3,19,39
1,1,6,13,10,55,8,4,44,39
1,1,6,10,12,45,8,4,56,39
1,0,6,9,1,38,4,4,59,39
1,1,6,13,4,50,8,4,45,39
0,1,1,10,6,40,8,3,23,39
0,1,6,9,1,45,8,3,41,39
0,1,1,14,1,40,8,4,32,39
0,1,1,13,10,40,8,4,32,39
0,1,1,9,3,50,8,4,33,39
0,1,1,10,8,20,8,4,26,39
0,0,1,9,7,40,8,4,19,39
1,1,6,10,12,40,5,4,51,39
0,0,2,10,12,48,8,4,57,39
0,1,1,9,7,40,8,4,32,39
0,1,6,7,11,40,8,4,31,39
1,1,6,13,12,50,6,4,34,39
1,1,6,9,3,40,8,4,46,39
0,0,1,10,8,18,8,4,20,39
0,1,6,9,6,40,8,4,39,39
0,0,1,13,10,45,4,4,40,39
0,0,1,9,7,40,8,4,35,20
0,1,2,14,10,25,8,4,48,39
0,1,6,11,4,60,3,4,46,39
0,0,2,9,1,48,8,4,38,39
0,1,6,13,12,70,8,4,47,39
1,0,1,10,13,50,8,4,40,39
0,1,6,10,11,50,8,4,57,39
0,1,6,9,8,12,3,4,63,39
0,0,2,9,1,40,7,4,51,39
0,0,1,10,4,40,8,4,21,39
1,1,6,13,10,45,8,4,56,39
0,1,6,10,3,40,6,4,32,39
0,0,1,12,13,40,8,4,39,39
0,1,1,10,11,40,8,4,20,39
1,1,1,15,10,40,8,4,26,39
0,0,6,10,10,24,4,4,59,2
0,1,6,3,10,6,4,4,73,39
0,0,1,9,1,40,7,4,54,26
1,1,6,10,4,60,8,4,46,39
0,0,1,10,11,20,8,4,18,39
0,1,1,9,8,40,8,3,47,39
0,0,1,9,4,37,8,3,26,39
1,0,2,13,4,50,8,4,50,39
0,1,6,13,4,40,8,3,53,39
1,1,1,9,8,60,8,4,22,39
0,0,6,9,1,40,5,4,24,39
0,0,1,9,4,30,8,4,18,39
0,1,6,9,3,30,3,4,60,39
0,1,1,10,8,14,8,4,19,39
1,1,6,16,10,55,3,4,39,39
0,0,1,14,10,32,8,4,35,39
1,0,4,12,4,50,8,4,32,39
0,1,6,9,5,30,3,4,57,39
0,1,6,13,13,50,8,4,32,39
0,0,1,13,1,40,8,4,23,39
0,0,2,9,12,33,8,4,60,39
0,0,2,14,10,40,8,4,69,39
0,0,1,7,10,3,3,4,24,39
0,1,6,5,14,40,4,4,53,39
0,1,6,9,7,40,8,4,60,39
1,1,6,13,13,40,8,4,37,39
1,1,6,10,4,50,8,4,40,39
0,0,1,5,9,50,8,4,44,33
1,1,6,9,12,50,6,4,45,39
0,1,4,8,3,40,8,3,41,39
1,1,6,14,4,45,8,4,38,39
0,1,6,7,7,40,8,3,30,39
1,1,6,13,12,50,6,4,33,39
0,0,2,5,4,40,8,4,30,39
1,1,6,10,12,99,6,4,32,39
0,1,6,9,3,43,8,4,22,39
0,1,2,9,7,40,8,4,36,39
0,0,2,9,12,15,8,4,58,39
0,1,6,9,13,40,7,4,51,39
0,0,1,9,8,40,8,4,18,39
0,1,6,9,12,50,8,4,31,39
0,1,1,9,1,50,8,4,27,39
0,1,2,9,5,25,8,4,63,39
1,1,6,16,10,40,8,4,45,39
1,1,6,13,4,60,8,4,55,39
0,1,1,13,12,40,8,4,25,39
0,1,1,11,3,40,3,4,27,39
0,1,2,9,3,40,8,4,31,39
1,1,6,10,6,50,8,4,32,2
1,1,6,13,4,40,8,4,30,39
0,0,1,10,12,25,8,4,19,39
1,1,6,15,10,35,4,4,68,39
0,1,6,9,3,40,8,4,40,39
0,1,1,10,8,25,8,4,19,39
0,0,1,5,8,40,8,3,51,39
0,1,1,5,8,16,8,4,17,39
0,0,1,10,8,40,8,4,24,39
1,1,6,15,10,60,6,4,49,39
0,1,2,13,4,40,4,3,54,39
1,1,6,13,1,40,7,2,44,30
0,0,1,7,8,16,8,4,17,39
1,1,6,13,4,55,8,4,33,39
0,0,1,10,12,2,8,4,20,39
0,1,6,9,7,40,8,4,56,39
0,1,1,7,1,20,8,3,18,39
0,1,1,14,10,50,8,4,48,39
0,1,1,5,12,40,8,4,22,39
0,1,1,13,10,50,5,4,27,39
0,1,6,9,4,40,8,4,41,39
1,1,6,9,4,40,8,4,54,9
0,0,1,13,1,40,8,4,32,39
0,0,2,5,8,40,8,4,42,39
1,0,6,9,4,35,8,4,40,39
0,1,1,9,3,60,8,4,39,39
0,0,1,5,12,32,8,4,22,39
0,0,6,9,1,40,8,4,33,39
0,1,6,13,7,48,8,3,49,39
1,0,6,9,7,40,8,3,47,39
0,0,2,9,1,40,6,4,51,39
0,1,6,10,8,40,5,4,20,39
1,1,6,13,4,50,8,4,33,39
0,1,1,13,10,50,4,4,28,39
0,0,1,13,4,14,8,4,71,39
0,0,1,9,8,40,4,3,20,39
0,1,6,13,13,40,8,4,46,39
1,1,6,6,12,40,3,4,38,39
1,1,6,13,4,60,3,4,49,34
0,1,1,9,14,50,8,4,28,39
0,1,1,9,6,30,8,4,20,39
0,1,1,9,6,28,8,4,20,39
1,1,6,14,1,43,5,4,58,39
0,1,6,13,10,45,4,4,48,39
0,1,2,10,7,50,8,4,44,39
0,0,2,12,1,41,8,4,31,39
0,1,6,9,3,44,8,4,34,39
1,1,6,9,14,38,5,4,56,39
1,1,6,13,4,45,8,4,48,39
1,1,6,13,10,40,5,4,64,39
0,0,1,9,8,40,8,4,22,39
0,1,1,6,3,40,8,4,69,39
0,1,1,11,4,36,8,4,30,39
0,1,1,13,10,40,8,3,27,39
1,1,1,13,4,60,8,3,37,39
0,1,6,13,10,40,8,4,32,26
0,0,1,9,6,16,8,3,23,39
0,1,1,11,5,75,3,4,29,39
0,0,3,10,12,25,8,4,44,39
0,1,2,10,8,40,3,4,44,39
0,0,1,9,7,45,8,4,34,39
0,0,2,9,4,40,5,4,30,39
0,1,6,10,4,40,8,4,34,39
1,1,6,10,7,50,8,4,46,39
0,1,2,9,14,50,8,4,28,39
0,0,3,9,1,40,5,4,59,39
0,1,1,9,1,20,8,4,22,39
0,1,6,9,14,45,8,4,48,39
1,1,6,10,10,40,7,4,44,39
0,0,1,9,8,35,8,4,18,39
1,1,6,13,4,50,8,3,69,39
1,1,6,10,3,40,8,4,42,39
1,1,6,13,4,53,8,4,46,39
0,1,2,10,4,45,8,4,40,39
0,1,3,9,7,40,8,4,53,39
0,1,6,9,12,20,8,4,60,39
0,1,1,9,11,40,8,4,20,5
0,0,2,14,10,45,4,4,55,39
0,0,2,9,1,52,8,4,41,39
0,1,6,10,4,40,4,4,35,39
0,0,2,10,6,40,8,4,51,21
0,1,2,10,10,40,8,4,42,39
0,1,2,9,7,50,8,4,32,39
0,0,1,11,10,36,8,4,23,39
0,1,5,9,8,40,8,4,75,39
0,1,1,13,12,42,3,4,43,39
0,1,1,11,12,50,8,4,28,39
1,1,6,13,4,50,6,4,42,39
0,0,1,10,1,52,8,4,28,39
0,0,2,9,7,30,8,4,47,39
1,1,6,15,10,65,3,4,46,39
0,1,6,9,5,50,3,4,44,39
1,1,6,14,10,60,8,4,35,39
0,0,1,10,8,30,8,4,21,39
0,1,1,9,3,40,8,4,28,39
0,1,6,8,3,40,8,4,54,39
0,1,6,9,4,50,8,4,61,39
0,1,1,11,7,40,8,4,36,39
0,0,1,10,12,50,8,4,20,39
0,0,1,9,12,36,8,4,21,39
0,0,1,14,4,55,7,4,38,2
0,1,6,6,3,40,3,4,57,39
0,1,1,10,1,40,8,4,24,19
0,1,6,13,4,60,8,4,35,39
0,0,2,10,1,40,8,4,60,39
1,1,6,10,11,40,5,4,55,39
0,1,6,13,5,60,3,4,47,39
1,1,6,14,4,70,6,4,37,39
0,1,6,6,6,10,8,4,23,39
0,1,6,9,7,40,5,2,38,30
0,1,1,3,8,25,8,4,29,26
0,1,6,14,10,40,4,4,40,39
1,1,6,9,3,40,8,4,27,39
0,1,2,11,3,40,8,4,31,39
1,1,6,13,10,50,8,4,47,39
0,1,2,9,1,38,5,4,47,39
0,0,1,6,8,18,8,4,17,39
0,1,1,14,10,40,5,4,34,39
0,1,6,9,11,40,4,4,61,39
0,1,1,10,6,40,8,3,35,39
1,0,6,15,10,40,3,4,40,39
0,1,1,10,6,30,8,4,24,39
0,1,2,10,8,40,5,4,48,39
0,1,6,10,12,55,8,4,53,39
0,1,1,10,7,40,8,4,21,39
1,0,2,14,4,60,4,4,52,39
0,1,6,11,3,40,8,3,23,39
0,1,6,9,3,40,5,4,42,39
0,1,1,10,8,40,8,4,22,39
0,0,1,14,10,52,4,4,48,39
1,1,6,15,10,50,3,4,42,39
0,1,6,5,4,40,4,4,53,39
1,1,6,14,10,45,4,4,35,39
0,1,6,9,3,40,8,4,25,39
0,1,2,9,8,50,3,4,56,39
0,1,6,9,5,98,3,4,63,39
0,0,1,13,13,40,8,2,35,39
0,1,1,7,6,40,8,4,17,39
0,0,1,7,12,36,8,4,17,39
1,1,6,11,11,40,5,4,50,31
1,1,6,13,10,40,8,2,48,19
1,1,6,3,4,10,8,4,53,41
1,1,6,13,4,40,8,4,44,39
1,1,6,10,3,40,8,4,38,39
0,0,1,13,11,35,7,4,27,39
0,0,1,10,10,18,4,4,20,39
0,1,1,13,10,40,6,4,40,39
0,1,1,7,8,16,8,4,18,39
0,1,1,9,3,40,8,4,21,39
0,1,1,9,6,40,8,3,24,39
0,0,2,9,8,20,8,4,38,39
0,0,1,10,1,20,8,4,22,39
0,1,6,9,6,40,8,3,35,39
0,0,1,9,7,40,8,1,36,39
0,0,2,9,8,25,8,4,38,39
0,1,1,7,8,16,8,3,17,14
0,1,1,12,6,25,8,4,23,39
0,1,1,13,10,20,8,4,24,39
0,1,1,9,5,35,8,4,19,39
0,0,3,4,7,40,8,4,81,39
1,1,6,13,3,36,8,2,30,40
0,1,1,10,13,48,8,4,23,39
0,1,6,9,10,24,4,4,67,39
0,1,1,10,5,20,8,4,24,39
0,0,1,13,10,40,5,4,31,39
0,0,1,10,12,45,8,4,38,39
0,1,1,10,12,15,8,4,20,39
0,1,6,10,3,40,3,4,49,39
0,1,1,10,11,40,4,4,24,39
0,0,6,9,8,40,8,3,54,39
0,1,6,6,3,50,8,4,51,39
1,1,6,11,10,40,8,4,45,39
0,1,1,10,6,20,8,4,20,39
0,1,1,6,5,40,8,4,19,39
0,1,4,3,6,50,8,4,46,26
0,1,1,10,6,40,8,4,20,39
1,1,6,10,3,40,6,4,48,39
1,1,6,9,8,55,3,4,58,39
0,1,1,9,6,40,8,4,43,31
