high_income,male,married,higher_edu,managerial_occ,high_hours,gov_jobs,race,age,native_country
0,0,1,10,12,45,8,4,38,39
0,0,2,7,8,40,8,3,47,39
1,1,6,10,3,40,8,4,47,39
0,0,1,10,8,10,7,4,33,39
0,0,2,13,12,50,8,4,47,39
0,0,2,9,8,31,8,4,35,39
0,0,3,9,4,40,5,4,36,39
1,1,6,9,12,50,8,4,64,39
0,0,6,10,1,40,5,3,25,39
0,0,2,10,1,57,8,4,44,39
0,0,2,10,12,40,8,4,38,39
0,1,6,4,3,40,8,4,42,39
0,1,1,9,7,40,8,4,24,39
0,0,1,12,1,30,8,2,22,30
0,1,6,9,3,40,8,4,27,39
1,1,6,13,12,55,8,4,40,39
0,1,6,9,8,40,8,4,64,39
1,1,6,15,10,75,3,3,36,39
0,1,6,10,3,40,8,4,47,39
0,0,1,16,10,99,7,4,34,39
0,1,1,10,3,45,8,3,41,39
1,1,6,9,7,45,8,4,50,39
1,1,6,10,4,48,3,4,57,39
0,0,1,12,1,18,5,4,19,39
1,0,2,13,1,40,4,4,46,39
1,1,6,9,4,40,8,4,67,39
1,1,1,10,3,40,8,4,47,39
0,0,1,8,1,40,8,3,47,39
0,0,2,5,6,40,8,4,43,39
0,1,1,11,13,40,8,4,29,39
1,1,6,13,10,60,4,4,29,11
0,0,2,10,12,40,8,4,50,39
0,1,6,13,10,75,8,4,29,39
0,1,6,13,4,40,8,4,28,39
0,0,1,8,12,20,8,4,18,39
1,1,6,13,4,40,8,4,41,39
0,1,6,9,5,48,4,4,61,39
0,0,1,9,7,40,8,4,22,39
0,1,6,9,6,40,4,4,28,39
0,1,1,9,11,38,4,4,27,39
0,1,6,11,7,50,8,4,34,39
0,1,2,10,1,45,8,4,36,39
1,1,6,14,1,40,4,4,54,39
0,0,2,10,8,40,5,4,45,39
0,0,5,9,8,40,8,4,40,39
0,1,6,13,3,52,8,4,39,39
0,1,6,9,14,60,8,4,43,39
0,1,6,9,7,40,8,4,48,6
0,1,6,9,12,50,8,4,34,39
0,0,1,10,3,40,8,4,36,39
0,0,1,10,8,40,8,4,23,6
0,1,6,9,3,45,8,4,29,39
0,0,1,10,4,40,8,4,26,39
0,1,6,9,12,24,8,4,69,39
0,0,1,10,1,40,8,4,21,39
1,1,6,16,10,45,8,4,62,39
1,1,1,9,10,40,8,4,27,39
0,1,6,10,4,50,8,4,24,39
0,1,6,12,12,60,8,3,43,39
1,1,6,10,4,55,8,4,34,39
0,1,6,10,3,40,8,4,46,39
0,0,4,9,12,30,8,4,43,39
0,1,1,9,3,40,4,4,37,39
0,1,1,9,1,40,8,4,26,39
1,1,2,11,12,46,8,4,51,39
0,0,1,13,4,7,8,4,22,39
0,0,2,9,1,40,4,4,23,5
0,1,2,4,8,40,8,4,48,39
0,0,4,10,7,37,8,3,63,39
0,0,1,9,8,28,8,4,34,39
1,1,6,10,3,45,8,4,40,39
0,1,1,13,1,50,7,3,43,39
1,1,6,15,10,20,8,4,61,39
0,1,6,10,12,60,3,4,58,39
0,0,1,9,1,40,8,4,24,39
0,0,1,10,1,25,8,4,22,39
0,0,2,10,8,56,8,4,37,39
0,0,1,10,1,40,8,4,24,39
0,1,6,9,7,45,8,3,23,39
0,0,1,13,12,40,8,4,23,39
0,1,6,6,7,60,8,4,54,39
1,1,6,13,12,80,8,4,33,4
0,1,6,13,10,45,8,4,24,39
0,1,2,9,3,40,8,4,38,39
0,1,6,9,7,40,4,4,49,39
0,0,5,9,8,38,8,3,33,39
0,1,6,7,5,60,8,1,34,39
1,1,1,13,4,40,8,4,24,39
1,1,6,13,3,50,8,4,36,39
1,1,6,12,4,60,8,4,32,39
1,1,1,16,4,40,8,4,52,39
1,0,6,14,10,40,8,4,51,39
0,0,6,10,8,99,3,4,45,39
0,0,2,13,13,35,8,4,49,39
0,0,1,10,12,20,8,4,21,39
0,1,6,10,14,50,8,4,37,39
0,1,1,9,3,40,8,4,25,39
0,0,1,7,8,20,8,4,17,39
0,0,6,14,10,40,8,4,50,39
0,1,1,13,10,40,4,4,25,39
0,0,2,9,8,32,8,4,50,39
0,1,1,13,4,50,8,4,25,39
0,1,6,11,3,40,8,4,48,39
0,1,6,10,7,40,8,4,44,39
1,0,6,10,4,40,7,3,33,39
0,1,6,10,6,45,8,4,63,39
1,0,1,16,10,40,5,4,64,39
0,1,2,10,6,40,8,3,44,39
0,1,6,10,1,40,8,3,24,39
0,1,2,10,11,40,8,4,29,39
0,0,2,10,6,40,3,4,48,39
1,0,3,10,4,40,8,4,49,39
0,0,3,9,12,40,8,4,52,39
0,1,2,9,1,38,8,3,43,39
0,0,1,5,12,40,8,4,20,39
0,0,1,13,8,35,8,4,28,39
0,0,4,9,1,40,8,4,34,39
0,1,6,2,3,20,3,4,61,39
1,0,6,14,10,40,4,4,48,39
1,1,6,13,4,50,8,4,53,39
0,1,1,9,6,40,8,3,19,39
0,1,6,10,8,42,8,4,34,39
0,1,1,13,10,40,7,3,29,39
0,1,6,9,6,40,8,4,31,39
0,0,6,9,1,40,8,4,33,39
1,1,6,9,14,40,8,2,34,39
0,0,3,8,1,40,4,4,55,39
0,1,6,9,14,60,8,4,28,39
0,1,1,7,3,60,8,4,20,39
0,1,1,11,11,56,4,4,27,39
0,1,6,9,3,40,8,4,39,39
0,1,1,10,8,40,8,4,20,39
0,1,1,9,3,40,8,4,26,39
0,1,6,9,3,60,3,4,58,39
1,1,6,10,11,40,4,4,51,39
0,1,1,9,3,45,8,4,34,39
0,1,6,9,11,40,5,4,43,39
0,1,6,10,12,40,8,4,41,39
1,1,6,9,3,40,8,4,35,39
0,1,2,9,13,45,8,4,37,39
0,0,6,9,1,40,8,4,20,39
0,0,2,6,6,36,8,4,33,39
0,1,1,10,12,40,8,4,22,39
0,1,6,13,12,40,8,4,39,39
1,1,6,9,3,42,8,4,42,39
0,0,1,9,8,40,8,4,34,39
1,1,6,10,7,84,8,4,45,39
0,1,6,9,4,40,4,4,40,39
0,0,1,5,8,40,8,3,44,39
0,0,1,10,8,12,8,4,18,39
0,1,1,9,1,40,8,3,33,39
0,1,6,4,6,40,8,4,56,39
1,1,6,13,12,60,8,4,37,39
0,1,1,9,14,48,8,4,22,39
0,1,6,13,4,45,8,4,44,39
0,0,1,14,1,40,8,4,30,39
0,1,6,3,14,40,4,4,56,39
0,1,2,7,6,40,8,3,31,39
0,1,1,9,3,40,8,4,27,39
0,1,6,12,3,40,6,4,59,39
0,0,2,10,1,40,8,4,33,39
0,1,6,11,6,38,8,4,36,39
0,1,6,13,10,60,8,4,25,39
0,1,1,9,6,40,8,4,42,39
1,1,6,13,12,50,8,4,46,39
0,1,1,10,7,40,8,4,22,39
1,1,6,13,12,60,8,4,35,39
1,1,6,11,12,60,6,4,37,39
0,1,6,10,10,22,8,4,49,39
0,0,5,10,10,40,8,3,38,39
0,1,1,9,3,55,3,4,28,39
0,0,6,11,1,40,8,3,27,39
0,0,1,10,12,16,8,4,21,39
0,1,6,9,4,40,4,4,30,39
0,1,1,9,8,40,8,4,22,39
1,1,6,13,10,50,8,4,62,39
0,1,6,9,14,60,4,4,41,39
0,1,1,10,10,40,8,4,26,39
1,1,6,10,7,40,3,4,38,39
1,1,6,14,4,40,8,4,44,39
1,1,6,13,4,45,8,4,34,39
0,1,1,7,6,12,8,4,17,39
0,0,2,10,1,40,8,4,41,39
0,1,2,9,14,40,8,4,49,39
1,0,6,14,4,30,3,4,39,39
0,1,1,6,7,50,8,4,30,39
0,1,2,10,1,42,7,4,45,39
0,0,1,9,4,52,8,4,44,39
0,0,1,9,1,15,8,4,19,39
1,1,1,9,14,45,8,4,28,32
0,0,1,13,4,40,8,4,24,39
0,1,6,13,4,55,6,4,28,39
1,0,6,10,12,40,8,4,49,39
0,1,1,10,6,40,7,4,23,39
0,0,1,6,3,40,8,3,23,39
0,1,6,9,11,24,8,4,68,39
0,0,3,14,10,40,4,4,66,39
1,0,2,13,10,50,8,4,38,39
0,1,1,9,14,50,7,4,38,39
1,0,6,13,10,40,4,4,51,39
0,0,1,9,12,19,8,4,45,39
1,1,6,9,14,45,8,4,59,39
1,1,6,13,12,40,8,3,48,39
0,1,1,10,10,20,8,2,35,39
1,1,6,9,3,52,8,4,53,39
0,0,1,14,10,55,8,4,40,39
0,1,4,10,4,60,8,4,42,2
0,0,2,9,1,40,7,3,43,39
0,1,1,9,8,35,8,4,18,39
0,1,6,9,7,40,8,3,36,14
0,0,6,10,8,50,3,4,44,39
1,1,6,9,4,59,3,4,65,39
1,1,6,9,3,40,8,4,41,39
1,1,6,10,12,20,8,4,73,39
0,1,6,9,5,55,8,4,29,39
1,1,6,9,13,50,4,4,27,39
0,1,4,9,3,70,8,4,37,30
0,1,6,10,3,40,8,4,45,39
0,1,1,13,4,50,8,4,31,39
1,1,6,9,3,84,8,4,57,39
1,1,6,14,10,40,8,4,32,39
0,0,1,10,8,35,8,4,19,39
1,1,6,15,10,45,3,4,37,39
0,0,1,10,12,15,8,4,18,39
1,1,2,14,4,60,8,4,34,39
1,0,2,12,10,40,8,4,44,39
0,1,6,9,6,40,8,4,24,39
0,0,6,9,9,15,8,3,59,39
0,0,4,11,12,40,8,4,52,39
0,1,2,9,14,60,8,4,48,39
1,1,6,10,3,40,4,4,42,39
0,0,1,9,12,40,8,4,25,4
0,0,4,10,1,38,8,4,44,39
0,0,5,9,9,60,8,3,31,23
0,0,2,9,8,30,8,4,37,39
0,0,3,11,1,30,8,4,40,39
0,1,1,7,6,16,8,4,17,39
0,0,2,13,4,60,4,3,45,39
1,1,6,14,10,55,3,4,55,39
0,0,1,14,10,40,4,4,27,39
0,1,1,11,12,55,8,4,26,39
0,1,1,13,10,40,8,3,29,39
0,1,2,13,1,40,7,4,56,39
0,1,1,9,12,35,8,4,23,39
0,0,4,6,1,40,8,3,51,39
0,1,6,9,14,40,8,4,32,39
0,1,6,14,12,40,8,4,54,39
0,1,2,9,3,40,8,4,41,39
0,0,1,13,12,40,8,4,31,39
0,1,1,9,7,40,8,4,19,39
0,0,1,10,4,45,5,4,42,39
0,0,1,13,1,40,8,4,35,39
0,1,6,9,3,45,8,4,40,39
0,1,6,9,3,35,3,4,36,26
1,0,6,11,1,48,8,3,37,39
1,1,6,10,1,40,7,4,50,39
0,1,6,4,5,72,3,4,40,39
0,1,1,12,10,40,8,4,29,29
0,1,6,3,6,40,8,4,39,26
1,1,6,13,13,40,8,2,27,19
0,1,1,11,8,40,8,3,28,39
0,0,1,9,12,40,8,1,24,39
0,0,2,13,1,40,8,4,65,39
0,1,5,7,12,35,8,2,27,19
0,0,6,3,1,40,8,4,46,22
0,1,1,9,3,20,8,4,19,39
1,1,6,13,13,40,8,3,45,39
1,1,6,9,3,40,8,4,47,39
0,1,1,10,6,40,8,4,23,39
1,1,6,9,7,40,8,4,49,39
1,0,6,13,12,12,8,4,41,39
0,1,6,9,12,60,3,4,42,39
0,1,1,5,8,38,3,3,34,39
0,0,4,10,13,40,8,4,29,39
0,1,1,13,4,40,4,4,35,39
1,1,6,9,14,45,8,4,61,39
0,0,2,13,4,40,3,4,41,39
1,1,6,13,12,60,8,4,32,39
0,0,1,13,10,40,4,4,31,39
0,1,6,10,12,46,3,4,56,39
0,0,1,9,8,25,8,3,29,39
0,0,5,13,12,50,8,4,28,39
0,1,1,6,5,40,5,4,17,39
0,1,1,9,3,50,8,4,31,39
0,1,6,9,1,40,7,3,28,39
0,0,1,9,7,40,8,3,23,39
0,0,1,6,8,10,8,4,17,39
0,0,2,9,1,40,8,4,28,39
0,1,6,9,3,40,8,4,49,27
0,1,6,10,4,40,4,4,38,39
0,1,1,9,8,35,8,4,17,26
0,1,1,7,14,35,8,3,31,39
1,1,6,9,11,40,4,2,27,39
1,0,1,13,4,45,8,4,56,39
0,0,1,12,12,65,8,4,23,39
0,1,1,9,13,40,8,4,24,39
1,1,2,13,11,40,5,4,39,26
1,1,6,15,10,45,4,4,41,39
0,1,6,10,14,35,8,3,30,39
0,1,6,10,13,50,5,4,52,39
0,1,6,7,3,55,3,4,48,39
0,0,1,13,10,20,3,4,27,39
0,0,2,7,7,40,8,4,35,39
0,0,4,6,12,40,8,4,29,39
0,0,4,9,1,35,5,4,39,39
0,0,6,10,4,25,8,4,23,39
0,1,6,15,8,28,5,4,71,39
0,1,1,10,1,42,8,4,25,39
0,1,6,9,3,40,8,4,42,39
0,0,1,4,7,42,8,4,45,39
0,1,1,13,1,40,7,4,57,39
1,1,6,14,4,60,8,4,42,39
0,0,1,14,4,40,8,4,27,39
0,0,6,13,4,40,8,4,57,39
0,0,5,10,4,45,8,4,30,39
0,1,1,9,8,10,8,2,53,30
1,1,6,10,11,61,4,4,35,39
0,1,6,5,5,25,3,4,55,39
1,1,6,9,3,30,8,4,33,39
0,0,1,13,10,40,8,4,25,39
0,0,4,10,8,35,8,4,31,39
0,1,1,14,12,40,8,4,27,39
1,1,6,13,10,40,7,4,60,39
1,1,6,13,4,45,3,4,54,39
0,0,1,10,1,30,8,4,23,39
0,0,1,9,8,30,8,4,18,39
0,1,2,9,11,40,4,4,33,39
0,0,1,10,7,40,8,4,37,39
1,1,6,12,10,40,8,4,35,39
0,1,1,9,6,35,3,4,26,39
0,1,1,10,3,40,5,4,31,39
0,0,2,10,13,30,8,4,43,39
0,0,1,10,1,30,8,4,20,39
0,1,6,12,1,40,8,4,39,39
0,1,6,13,10,40,4,4,48,39
1,1,6,10,4,55,6,4,48,39
1,1,1,16,10,30,8,4,45,39
0,0,4,7,8,40,8,4,19,39
0,1,2,9,11,45,4,4,31,39
0,0,1,13,1,20,3,3,25,39
0,1,1,10,8,35,8,2,90,39
1,1,6,15,10,40,8,4,40,39
1,1,6,15,10,60,3,2,44,36
0,1,6,9,7,42,8,4,32,39
0,1,6,10,7,20,8,4,21,39
0,1,1,12,8,40,8,2,30,40
1,0,6,13,10,40,4,4,37,39
0,1,1,13,4,40,7,4,35,39
0,0,1,9,8,52,8,3,29,39
0,0,3,4,1,35,8,4,31,39
0,1,1,5,3,20,8,4,19,39
1,1,6,13,12,50,8,4,25,39
0,1,6,10,5,72,3,4,55,39
1,0,6,10,1,40,4,1,31,39
0,0,6,9,14,22,4,4,32,39
0,1,6,9,3,55,8,4,31,39
0,1,2,6,8,40,8,1,30,39
0,1,2,6,6,40,8,4,28,39
0,1,6,10,6,55,8,4,23,39
1,1,6,13,5,50,8,4,43,39
1,1,6,16,10,50,8,4,45,39
0,1,6,9,8,35,8,4,31,39
0,1,6,10,3,60,8,4,27,39
1,1,6,7,14,60,8,4,32,39
1,1,6,14,4,50,8,4,34,39
0,1,6,13,4,50,6,4,28,39
0,1,6,9,8,41,4,4,32,39
0,1,1,6,1,10,3,4,17,39
0,1,1,10,1,40,8,4,24,39
0,1,6,10,13,60,8,4,47,39
0,0,6,9,12,50,3,4,48,39
1,1,6,9,10,60,8,4,34,30
0,1,1,13,4,60,6,4,28,39
0,0,5,9,3,40,8,3,47,39
0,1,1,13,4,40,8,4,50,39
0,1,6,8,3,40,8,4,30,6
0,1,1,7,7,40,8,3,41,39
0,0,6,6,8,40,8,3,55,39
0,0,2,10,1,48,8,4,45,39
0,0,5,10,1,15,8,4,21,39
0,1,1,9,12,50,6,4,27,39
0,0,1,12,12,35,8,4,23,39
1,1,6,14,4,50,8,4,53,39
0,0,1,11,4,23,8,4,32,39
0,0,2,10,1,40,8,4,61,39
0,0,4,11,10,40,8,4,44,6
0,1,1,6,1,40,8,3,33,39
0,1,2,9,3,55,8,4,37,39
0,0,2,10,1,40,5,3,43,39
1,1,6,14,10,45,4,4,30,39
0,1,6,6,3,70,8,4,36,26
0,1,2,11,7,40,8,4,43,39
1,1,6,10,4,10,3,4,65,39
0,1,4,7,8,20,8,4,35,39
0,1,6,12,13,40,8,2,43,39
0,0,3,10,1,24,8,4,69,39
1,1,6,4,12,35,8,4,73,39
1,1,6,11,4,60,6,4,46,39
0,1,1,9,7,41,8,4,41,39
1,0,2,13,10,50,8,4,41,39
0,1,6,9,3,40,8,4,45,39
0,1,1,9,3,40,8,4,25,39
1,1,6,11,4,48,8,4,43,39
0,0,1,13,10,40,8,4,33,39
0,0,3,7,1,8,8,4,65,39
0,1,6,6,3,40,8,4,57,39
1,1,6,13,13,40,8,4,58,39
1,1,6,13,4,45,8,4,39,39
1,1,6,10,10,38,8,4,46,39
1,1,6,13,12,50,8,4,55,39
1,1,6,11,11,38,8,3,54,23
0,0,1,10,7,40,8,4,20,39
0,0,2,9,12,38,8,1,21,39
0,1,6,10,1,60,8,4,36,39
0,0,2,9,4,40,4,4,41,39
1,1,6,14,4,50,4,4,49,39
1,1,6,15,10,38,5,4,40,39
0,1,6,3,5,40,8,4,29,26
0,1,6,9,4,45,6,4,30,39
0,1,1,7,8,25,8,4,18,39
0,1,6,9,6,40,5,4,46,39
0,1,6,13,12,60,8,4,37,39
0,0,6,10,1,35,8,4,51,39
1,1,6,7,14,40,8,4,48,39
1,1,6,10,13,40,7,4,45,39
0,1,1,14,10,40,5,4,34,39
0,1,1,6,14,40,8,3,42,39
0,1,6,7,3,45,8,4,30,39
0,1,6,10,4,60,3,4,35,39
1,1,6,10,14,40,8,4,48,39
0,1,6,9,14,38,8,4,58,39
0,1,6,13,4,25,6,4,51,39
0,1,6,11,10,40,8,4,42,2
1,0,6,13,4,45,6,4,36,39
0,0,2,9,4,40,8,4,36,39
0,1,1,9,14,40,8,4,23,39
0,0,1,10,12,25,8,4,20,39
0,1,2,11,12,56,6,4,58,39
1,1,6,9,3,56,8,4,45,39
0,1,1,10,8,30,8,4,35,39
0,0,2,9,12,42,8,4,42,39
1,1,6,13,14,40,8,4,46,39
1,1,6,13,4,40,8,4,38,39
0,1,1,14,13,11,8,2,32,36
0,1,6,9,6,40,8,3,38,39
1,1,6,9,3,45,8,4,49,39
0,0,1,10,12,40,8,3,40,39
0,0,2,10,1,45,8,4,31,39
0,1,6,6,3,40,8,4,37,39
1,1,6,13,6,50,8,4,32,39
0,0,3,13,10,35,4,4,57,39
0,0,1,8,1,20,8,4,17,39
0,0,6,10,8,24,8,4,39,39
0,0,1,9,7,35,8,4,21,39
1,1,6,14,12,40,6,2,45,17
0,1,1,10,1,40,8,4,25,39
0,1,2,14,10,35,5,4,41,39
1,1,6,10,12,60,6,4,46,39
0,0,2,10,8,41,8,3,67,39
0,1,2,10,8,40,8,4,38,39
1,1,6,13,5,65,6,4,44,39
0,1,1,9,8,40,8,4,22,39
0,0,1,10,1,40,8,4,23,39
0,1,6,8,3,84,8,4,35,39
0,0,4,6,8,35,8,4,34,39
0,1,1,13,12,40,8,4,26,21
1,1,6,10,1,50,8,4,41,39
0,0,6,3,3,40,8,4,51,39
0,1,1,13,4,20,8,4,26,39
0,0,1,4,7,30,8,4,35,39
1,1,6,9,4,40,8,4,46,39
0,0,2,10,1,28,4,4,65,39
0,0,2,9,13,75,8,4,35,39
0,1,6,10,3,52,8,4,35,39
0,1,6,10,14,40,4,4,32,39
0,1,2,4,14,20,8,4,31,39
0,1,1,9,1,40,8,4,22,39
0,1,6,13,10,40,6,4,58,39
0,1,4,10,7,40,8,4,30,39
0,1,6,6,14,45,8,3,55,39
0,1,2,9,3,40,8,3,35,39
0,1,2,9,11,55,5,4,41,39
1,1,6,13,12,40,8,4,28,39
0,1,1,9,3,40,8,4,23,39
1,1,6,13,10,35,6,4,37,39
0,1,1,9,14,40,8,4,22,39
0,1,6,9,4,40,8,4,38,39
0,0,2,9,8,24,8,4,39,39
0,0,4,9,12,60,6,4,55,39
1,1,4,13,12,50,8,4,35,39
0,1,1,10,4,20,4,2,22,39
0,0,2,12,4,42,8,4,48,39
0,1,6,9,3,40,8,4,36,39
0,1,1,13,4,38,8,4,31,39
0,1,6,10,7,40,8,2,32,30
0,0,1,9,1,30,8,4,20,39
0,1,1,9,1,50,8,4,24,39
0,1,6,3,14,40,8,3,74,39
0,1,1,7,3,40,8,4,31,21
1,1,1,16,10,45,5,4,44,39
0,1,6,9,14,45,4,4,34,39
0,0,1,6,8,15,8,4,17,39
0,1,6,11,4,40,8,4,34,39
0,1,6,9,7,40,8,4,61,39
0,1,6,11,1,40,8,4,48,39
0,0,2,10,8,55,8,4,39,39
0,1,1,13,6,40,8,4,25,39
1,0,6,12,4,40,8,3,50,39
0,1,2,9,14,40,8,4,40,39
1,1,6,15,10,55,3,4,34,39
1,1,6,9,7,84,8,4,33,39
0,0,1,10,8,45,8,4,25,39
0,0,3,11,8,13,8,4,52,39
1,1,6,10,4,50,8,4,34,39
0,1,1,9,8,40,8,4,38,39
0,1,6,10,8,35,8,4,49,39
0,1,6,9,14,60,8,3,27,39
0,1,6,14,10,45,8,4,33,39
0,0,1,9,13,20,8,4,19,39
0,1,1,13,10,15,5,4,24,39
0,1,6,10,4,70,8,4,39,39
0,0,3,9,6,10,8,4,68,39
0,1,1,9,8,40,8,4,19,33
0,0,1,10,1,15,8,4,20,39
0,0,1,13,13,10,8,4,25,39
0,1,1,9,3,40,8,4,22,39
1,1,6,4,5,60,3,4,63,39
0,1,1,10,6,40,8,4,23,39
0,1,6,9,5,50,3,4,44,39
0,1,6,13,12,15,8,4,65,39
0,0,2,9,1,40,8,4,46,39
0,1,6,9,5,72,3,4,57,39
0,0,2,7,14,40,8,4,36,39
0,0,1,9,1,40,8,4,34,39
0,0,1,10,12,35,8,4,20,39
0,0,1,10,12,40,8,4,24,39
0,0,1,11,10,36,8,4,25,39
0,0,1,13,4,40,8,4,25,39
0,0,1,9,12,30,8,4,21,39
0,1,6,14,10,45,8,4,68,39
0,0,3,9,1,40,8,4,52,39
1,1,6,16,10,40,5,4,61,39
0,0,1,7,12,20,8,4,17,39
1,0,6,13,10,40,8,4,38,39
0,1,6,7,5,60,3,4,42,39
1,1,6,16,10,50,5,4,53,39
0,1,1,6,12,49,8,4,24,8
0,0,3,4,8,15,4,4,67,39
0,0,1,11,4,60,8,4,24,39
0,1,1,13,1,40,5,4,23,39
0,1,6,4,8,40,4,4,32,39
0,1,5,9,10,6,8,4,79,39
0,1,6,14,4,45,8,2,36,19
0,0,2,9,1,62,4,4,57,39
1,1,6,9,3,40,3,4,25,39
0,1,1,7,7,40,8,4,25,39
0,1,1,6,8,40,8,4,17,39
0,1,6,10,4,40,4,4,47,39
0,0,1,13,13,40,8,4,24,39
0,1,1,10,12,50,8,4,23,39
1,1,6,13,4,35,6,4,41,39
1,1,6,10,12,60,8,4,24,39
1,1,6,16,10,42,3,4,43,39
0,0,4,14,1,40,4,3,48,39
0,1,2,13,4,40,8,4,36,39
0,0,1,10,4,40,8,3,30,39
0,0,1,9,13,45,8,4,29,39
0,1,6,9,12,40,8,3,61,39
0,1,1,9,1,40,7,4,22,39
0,1,6,11,3,40,8,4,52,39
0,1,1,12,7,40,8,2,52,39
0,0,1,9,12,50,8,4,41,39
0,0,2,11,10,43,8,4,41,39
0,0,1,7,8,40,8,3,29,39
0,1,6,9,7,40,8,4,56,39
1,1,6,13,10,60,8,4,31,39
0,1,6,10,14,60,8,4,62,39
0,1,6,9,7,40,8,4,29,39
0,1,6,10,12,60,3,1,32,39
1,1,6,13,1,40,8,4,44,39
0,1,6,7,3,40,8,4,31,39
0,1,1,13,10,45,8,4,28,39
0,0,3,10,1,40,4,4,59,39
0,1,6,9,12,50,8,4,37,39
0,1,6,9,3,40,8,4,22,39
0,1,6,14,10,10,4,4,62,39
0,0,1,10,1,40,8,3,25,39
1,1,6,13,11,40,8,4,29,39
1,1,6,6,14,40,8,4,38,39
0,1,1,13,12,40,3,4,27,39
0,0,1,10,1,25,8,4,20,39
0,0,2,9,12,38,8,4,61,39
0,0,2,13,10,52,4,4,36,39
1,1,6,10,14,40,4,3,35,39
0,0,2,12,1,40,7,4,46,39
0,0,1,13,8,37,8,4,25,39
0,0,2,12,4,40,8,3,41,23
0,1,6,9,3,35,3,4,43,39
1,0,7,13,12,60,8,2,30,30
0,1,6,11,6,40,8,2,40,30
0,1,1,10,8,40,8,4,25,39
0,0,2,9,7,40,8,3,36,39
1,1,6,9,12,46,8,4,39,39
1,0,6,14,10,35,4,4,28,39
0,1,6,13,4,40,8,4,31,39
0,1,1,10,8,40,8,4,47,39
0,0,1,13,11,40,5,3,25,39
0,1,1,13,12,2,8,4,28,39
0,1,6,9,3,35,3,4,42,39
0,1,6,6,6,40,8,4,23,39
0,1,1,9,3,50,8,4,28,39
0,0,6,9,7,40,8,4,23,39
1,1,6,7,3,35,8,4,42,39
0,0,3,4,8,25,8,4,76,39
0,1,1,9,3,35,8,4,21,26
0,0,1,9,8,56,8,4,32,39
1,1,6,13,10,40,8,4,50,39
0,0,1,10,1,20,7,3,19,39
0,0,1,13,1,40,8,4,23,39
1,1,6,13,4,50,8,4,40,39
1,1,1,13,10,40,8,4,33,39
0,1,6,10,7,40,8,4,42,39
0,0,1,10,10,40,5,4,30,39
0,0,1,14,10,35,5,3,33,39
1,0,6,13,1,50,8,4,38,39
0,1,6,10,3,40,8,4,37,39
0,0,6,13,13,24,8,4,38,39
0,1,1,10,8,25,8,4,22,39
0,1,1,6,8,40,8,4,33,39
0,0,6,9,12,20,8,4,26,39
0,0,1,11,1,45,8,2,28,39
1,1,6,15,10,50,8,4,37,39
0,0,2,9,12,38,8,4,69,39
0,1,1,9,7,40,8,4,38,39
0,1,4,13,10,30,4,3,39,39
0,0,2,10,1,38,8,4,42,39
0,1,6,10,6,40,8,4,23,39
0,1,6,9,3,48,8,1,36,39
1,1,1,9,3,40,8,4,32,39
