high_income,male,married,higher_edu,managerial_occ,high_hours,gov_jobs,race,age,native_country
0,1,6,16,10,40,7,4,33,39
0,1,2,13,11,40,5,4,45,39
0,1,1,10,3,40,8,4,21,39
0,1,6,9,14,44,8,4,48,39
1,0,6,14,4,50,8,4,33,39
1,0,6,13,10,40,8,2,37,30
1,1,6,13,4,50,8,4,62,39
1,1,6,12,3,60,8,4,39,11
0,1,1,9,3,30,8,4,44,39
1,1,6,14,4,52,8,4,54,39
0,1,6,10,4,50,6,2,40,3
0,1,6,5,3,40,4,4,53,39
0,1,1,10,12,30,8,4,22,39
1,1,6,14,10,60,8,4,36,39
0,1,1,9,3,40,8,4,20,39
1,1,6,11,7,45,8,4,47,39
0,1,1,9,13,20,3,4,19,39
0,0,2,4,3,30,8,4,50,39
0,0,1,10,12,24,8,4,21,39
0,0,2,13,10,35,8,4,38,39
0,1,6,9,7,56,7,4,38,39
0,0,1,5,9,24,8,4,27,26
0,0,1,8,1,25,8,4,17,39
0,0,1,9,1,40,8,4,22,26
0,0,1,13,10,60,5,3,27,39
0,0,2,11,10,40,8,4,67,39
0,0,1,10,12,45,8,4,38,39
1,0,6,13,10,20,8,4,39,39
1,1,6,4,4,50,3,4,53,12
1,1,6,9,4,40,8,4,67,39
0,1,1,10,12,52,8,4,45,39
0,1,6,10,4,40,6,4,57,39
0,0,1,10,1,40,8,4,21,39
1,1,6,13,12,45,8,4,32,39
0,1,6,10,12,40,8,4,60,39
1,1,6,14,5,60,6,4,42,39
0,0,1,10,8,40,3,3,47,39
0,1,6,9,12,45,8,4,38,39
0,1,1,10,4,45,8,4,33,39
0,1,2,9,4,40,8,4,33,39
1,1,6,10,3,60,8,4,49,26
0,1,1,4,8,33,8,4,19,39
0,0,6,9,1,30,8,4,43,39
0,1,1,10,1,40,8,4,18,39
1,1,6,13,4,50,8,4,40,39
0,0,4,14,10,35,4,3,59,39
0,1,6,13,10,38,8,3,35,39
0,1,6,8,5,18,3,4,73,39
0,1,1,10,3,60,3,4,38,39
0,1,6,9,3,40,8,4,26,39
1,1,6,13,4,60,8,4,53,39
0,1,1,10,8,20,8,3,22,39
1,1,6,11,12,45,8,4,30,39
0,0,1,6,8,15,8,4,17,39
0,0,2,12,10,16,4,3,72,39
0,1,6,13,10,40,8,4,41,39
1,1,6,16,10,45,5,4,48,39
0,1,1,11,10,45,8,4,26,39
0,1,6,9,10,40,3,4,41,39
0,0,6,10,1,40,5,3,25,39
0,1,6,2,7,40,8,4,59,39
0,0,1,9,8,35,8,4,21,39
1,1,6,10,11,40,4,4,52,39
0,1,2,10,1,40,7,3,48,39
0,1,1,9,12,25,8,3,24,39
1,1,6,15,10,50,7,4,39,39
0,0,4,9,10,40,8,3,49,39
0,0,1,10,12,14,8,3,23,39
0,1,6,9,12,50,8,4,22,39
0,1,1,9,6,40,8,4,52,39
0,1,6,9,4,40,3,4,61,39
0,1,4,4,3,40,8,4,41,26
0,1,1,14,1,38,5,3,45,39
1,1,6,13,12,50,3,4,57,39
0,1,1,7,3,40,8,4,23,39
0,1,6,9,14,40,8,4,30,39
0,1,1,9,1,40,5,4,20,39
0,1,6,10,7,46,8,4,35,39
0,1,4,10,4,60,8,4,42,2
0,0,2,13,10,55,4,4,43,39
0,1,2,10,13,40,5,4,42,39
1,1,6,13,4,37,6,4,46,39
0,1,1,9,1,40,8,3,26,39
1,1,6,10,7,84,8,4,32,39
0,1,1,9,8,40,8,4,19,39
0,1,6,9,3,45,3,4,32,39
0,0,2,11,1,40,8,3,38,39
0,0,1,13,8,35,8,2,33,37
0,1,6,11,5,80,3,4,28,39
1,1,6,9,10,40,3,4,45,39
0,1,2,9,3,40,8,4,55,39
0,0,4,6,8,40,4,3,49,39
0,0,2,7,8,40,8,3,48,39
0,0,4,9,8,25,8,4,24,39
0,1,1,9,3,40,3,4,39,39
1,1,6,11,1,40,7,4,46,39
0,0,1,13,1,40,8,4,34,39
0,0,1,12,10,42,8,4,27,39
0,0,2,9,7,40,8,4,44,39
0,0,1,9,7,40,8,4,33,39
0,1,6,5,5,84,3,4,60,39
0,0,5,13,10,40,3,4,40,39
0,0,1,9,14,40,8,4,24,26
1,0,6,14,10,10,8,4,33,39
0,1,2,9,8,50,3,4,56,39
1,1,1,16,10,36,8,4,42,39
0,0,1,10,1,40,7,4,38,39
0,1,1,10,8,48,8,4,25,39
0,0,1,3,12,20,8,4,17,39
1,1,6,11,7,50,8,4,70,39
0,1,6,9,6,40,8,4,33,39
0,0,4,13,10,39,8,3,34,39
0,0,2,9,4,45,8,4,29,39
0,0,2,11,1,38,5,4,46,39
0,0,1,10,8,15,8,4,19,39
