high_income,male,married,higher_edu,managerial_occ,high_hours,gov_jobs,race,age,native_country
0,0,3,9,12,12,8,4,78,39
0,0,6,9,8,2,8,2,36,36
0,1,1,9,6,72,8,3,30,39
0,1,1,10,6,40,8,3,57,39
0,1,1,9,7,20,8,3,37,39
0,1,1,9,6,40,8,4,26,39
0,1,1,9,12,40,8,4,30,39
0,1,1,13,4,40,8,2,23,39
0,0,1,9,3,45,8,3,37,39
1,1,6,10,4,40,6,4,34,39
0,1,1,10,1,40,8,4,19,39
0,1,1,16,10,30,8,4,28,39
1,1,6,13,10,40,8,4,37,39
0,0,1,13,8,40,8,4,26,39
0,0,1,9,8,24,8,4,55,39
0,1,1,10,10,44,8,4,32,39
1,1,6,13,1,40,8,4,47,39
0,1,6,9,3,50,8,4,47,39
0,1,6,9,14,65,8,4,26,39
0,1,1,8,6,40,8,4,19,39
0,1,2,9,3,40,8,4,32,39
1,1,1,13,10,40,8,4,32,39
0,0,4,10,8,8,8,4,40,39
0,1,6,9,14,40,8,3,33,39
0,1,6,6,3,40,4,4,59,39
0,1,6,9,3,40,8,3,42,23
0,1,6,9,7,42,8,4,32,39
1,0,3,9,3,60,8,4,48,39
0,1,6,10,4,36,8,4,35,39
1,0,6,13,10,40,5,4,43,39
0,1,6,9,14,45,8,4,45,39
0,1,6,9,5,35,3,4,62,39
1,1,6,13,4,35,8,3,44,39
0,0,1,13,10,40,8,4,46,39
0,0,1,9,7,40,8,3,19,39
1,1,6,14,4,40,4,4,42,39
0,0,1,10,8,24,8,4,18,39
0,1,4,9,7,40,8,4,23,39
0,0,3,6,13,40,8,4,60,39
0,0,3,7,1,40,7,4,46,39
0,1,6,8,7,40,8,4,29,39
0,1,1,10,10,30,3,4,28,39
0,0,6,9,12,20,8,4,26,39
0,1,6,14,10,45,8,4,37,39
0,1,1,9,7,50,8,4,36,39
0,0,1,13,1,40,8,4,25,39
0,0,1,10,8,32,8,4,18,39
1,1,6,13,10,35,8,4,70,39
1,1,6,13,3,45,5,4,64,39
0,1,6,10,1,48,7,4,39,39
0,0,2,9,6,40,8,4,35,39
0,0,1,10,10,35,8,4,22,39
0,0,1,13,4,60,8,4,25,39
1,1,2,10,6,50,8,4,39,39
1,1,6,9,14,55,8,4,33,39
0,1,1,9,14,55,8,4,28,39
0,1,6,9,3,40,8,4,32,39
0,1,1,7,13,40,7,4,42,39
1,0,1,13,12,43,8,4,51,39
0,1,6,13,10,40,8,4,31,39
0,1,6,11,11,40,8,4,50,39
0,1,2,10,7,40,8,4,39,39
0,1,4,13,4,35,8,4,37,39
0,1,6,9,4,50,8,4,38,39
0,1,1,13,4,40,8,4,25,39
0,0,3,9,3,40,8,4,43,22
1,0,2,9,1,40,8,4,58,39
0,1,2,9,12,40,8,4,47,39
1,1,6,10,4,44,8,4,38,39
1,1,6,10,11,40,4,4,50,39
1,1,6,13,4,40,8,4,49,39
0,1,6,12,1,40,4,4,49,39
0,0,1,3,7,40,8,4,47,6
0,1,6,7,14,60,8,3,58,39
0,0,1,11,1,40,7,3,29,39
0,1,1,9,4,45,8,4,25,39
1,1,6,14,10,40,8,4,46,39
0,1,1,10,4,42,8,4,24,39
1,1,6,10,4,80,8,3,37,39
0,1,1,9,3,40,8,4,41,39
1,0,3,12,10,50,3,4,65,39
1,0,6,16,10,40,5,4,43,39
0,0,1,9,13,40,8,4,30,39
0,0,2,12,4,40,8,3,41,23
1,0,1,15,10,50,4,4,53,39
0,1,1,9,3,40,8,4,34,39
0,0,1,9,1,40,8,4,21,39
1,1,6,9,1,40,7,4,51,39
0,1,6,13,10,40,8,4,26,39
1,1,6,14,4,65,8,4,53,39
0,1,1,9,3,35,8,4,26,39
0,0,6,6,1,40,8,4,48,39
0,0,1,9,12,40,8,3,22,39
0,1,1,9,12,40,8,3,45,39
1,1,6,13,4,40,7,4,28,39
1,0,2,11,10,40,8,4,50,39
0,1,5,4,7,40,8,4,61,13
1,1,6,13,12,40,3,4,66,39
0,1,6,9,7,45,8,4,22,39
0,0,6,10,8,36,8,4,32,33
1,1,6,9,13,65,8,4,47,39
0,0,1,11,13,38,8,4,28,39
1,1,6,15,10,50,3,4,47,39
0,1,1,9,7,45,8,4,27,39
0,0,1,13,10,35,4,4,26,39
0,1,6,10,1,40,7,4,30,39
0,0,1,10,8,30,8,4,26,39
1,1,6,14,4,50,8,4,40,39
0,1,1,13,10,50,5,4,34,39
0,1,6,11,13,40,8,4,60,39
0,1,6,15,10,50,8,4,38,39
0,1,6,10,4,40,8,2,47,39
0,0,1,13,1,40,8,2,27,17
0,1,1,11,3,40,8,4,21,39
0,0,1,1,1,25,4,3,34,39
1,1,1,15,10,30,3,4,45,39
0,1,1,9,8,40,8,4,33,39
0,0,1,9,1,40,8,3,22,39
0,0,1,10,8,22,3,4,19,39
0,1,1,10,14,40,8,4,22,39
0,0,1,7,8,30,8,4,18,39
0,1,5,10,3,40,3,4,35,39
0,1,2,9,8,60,8,4,33,39
1,1,6,9,4,45,8,2,31,39
0,1,6,9,3,55,8,4,42,39
0,0,1,13,10,40,4,4,26,39
0,1,1,9,14,30,8,4,23,39
0,1,6,13,10,30,6,4,39,39
0,0,5,9,1,32,8,4,33,39
1,1,1,10,1,48,8,4,43,39
0,1,6,9,6,40,8,4,47,39
0,0,1,9,14,40,4,4,29,39
0,1,6,15,10,60,7,4,26,4
0,0,1,13,10,40,4,4,33,39
0,1,6,3,14,40,4,4,56,39
0,1,1,14,10,40,8,4,52,39
0,1,4,9,7,46,7,3,32,39
0,0,2,9,3,40,8,4,48,39
0,0,1,8,8,8,8,4,17,39
0,1,2,11,12,50,8,4,45,39
0,1,6,13,12,55,3,3,51,39
1,1,6,9,4,30,3,1,56,39
0,0,1,7,9,25,8,4,17,39
0,1,6,10,12,40,8,4,36,39
0,0,1,14,4,40,5,4,44,39
0,1,6,15,10,80,7,4,29,39
0,1,6,9,7,65,5,4,34,39
0,1,6,6,7,40,8,4,33,39
0,1,6,9,3,25,3,3,42,23
0,1,1,10,8,40,8,4,18,39
0,1,6,11,4,55,3,4,34,39
1,1,6,10,12,40,8,2,44,39
0,1,2,9,14,45,8,4,43,39
1,1,6,13,10,60,5,4,33,39
0,1,1,9,1,35,8,4,53,39
1,1,2,16,10,45,8,4,45,39
1,0,6,14,10,24,8,4,39,39
1,1,6,10,3,40,8,4,47,39
1,0,6,14,4,30,3,4,39,39
0,1,6,9,8,40,8,3,40,39
0,1,6,9,4,75,8,4,25,39
0,1,1,13,8,15,8,4,26,39
0,0,2,9,8,50,8,4,35,39
0,1,6,9,3,35,8,4,28,39
0,1,1,9,3,40,8,4,35,39
0,0,1,10,1,25,8,4,23,39
0,1,1,13,10,60,3,4,28,39
0,0,6,9,8,10,8,4,56,39
0,1,6,14,10,40,4,4,47,39
0,0,1,13,10,15,5,2,29,39
0,1,1,10,8,25,8,4,23,39
0,0,3,10,5,75,3,4,73,39
0,1,1,12,3,40,8,4,36,39
0,1,1,9,6,40,8,4,20,39
0,1,1,13,4,40,8,4,24,39
1,1,6,14,13,50,8,4,45,39
0,1,1,14,10,20,8,2,24,10
1,1,6,13,4,50,8,4,46,39
1,1,6,9,7,40,8,4,53,39
0,1,1,13,3,35,3,4,27,39
0,1,6,7,6,40,8,3,53,39
1,1,6,15,10,80,8,4,41,39
1,1,6,14,1,40,7,4,53,39
0,0,1,12,1,35,4,3,22,14
0,0,1,11,10,38,8,3,36,39
0,0,1,14,4,25,8,4,27,39
0,0,2,9,1,12,5,4,37,33
1,1,6,13,4,40,8,4,42,39
0,1,6,13,13,50,8,4,32,39
0,1,1,10,1,10,8,4,21,39
0,1,2,9,10,20,3,4,54,39
0,0,1,9,3,48,8,4,35,39
0,1,6,9,13,40,8,4,53,22
0,0,5,16,10,40,8,1,42,39
0,1,6,9,12,30,6,4,69,39
0,0,6,9,12,30,8,4,40,39
0,1,1,5,8,52,8,4,28,39
0,1,2,9,3,40,8,4,51,39
0,1,1,7,6,24,8,4,19,39
1,1,6,10,4,40,8,4,63,39
0,0,2,10,1,40,5,4,38,39
0,0,1,10,8,40,5,4,29,39
0,1,6,10,7,50,8,4,33,39
0,1,2,9,6,40,7,4,37,39
0,0,4,9,12,40,8,4,57,39
1,1,6,9,3,48,8,4,34,39
0,1,6,12,8,40,8,3,43,14
0,0,4,9,6,25,8,4,27,39
0,0,2,9,1,42,8,4,54,39
1,1,6,9,14,60,8,4,32,39
0,0,2,9,7,40,8,4,36,39
0,1,6,9,14,40,8,3,34,39
0,0,1,9,8,32,8,4,28,39
0,1,1,13,10,40,8,4,51,39
1,1,6,11,10,36,8,2,38,30
0,0,6,9,1,30,2,4,52,39
1,1,6,12,3,40,6,4,49,39
0,1,6,10,13,25,3,4,81,12
0,1,1,8,1,25,7,3,21,39
1,1,6,6,6,22,8,4,65,39
0,1,2,10,12,40,8,4,42,39
1,1,6,13,4,40,8,4,80,39
0,1,1,7,11,30,4,4,17,39
0,0,2,10,4,40,7,2,35,30
0,0,2,7,14,40,8,4,36,39
0,1,6,10,7,56,8,4,61,39
0,1,1,10,7,40,3,3,28,39
0,1,1,9,8,40,3,4,64,39
0,1,2,9,3,40,8,4,46,39
0,1,6,8,5,44,8,4,30,39
1,1,6,9,8,60,3,4,56,39
0,1,6,9,3,43,8,4,49,39
0,1,1,6,6,40,8,4,23,39
0,0,2,13,4,60,8,3,39,39
0,1,6,13,12,42,8,4,35,39
0,1,6,10,1,55,8,4,31,39
0,0,1,10,1,40,8,4,34,39
0,1,6,9,6,32,8,4,21,39
1,0,3,13,1,80,8,4,54,39
0,1,3,6,1,20,8,4,70,39
1,1,6,9,4,50,8,4,50,39
0,1,6,9,3,45,8,4,37,39
0,1,6,9,7,40,8,4,61,39
0,1,2,9,11,40,7,3,41,39
0,1,6,9,3,25,8,4,19,39
0,1,5,9,3,40,8,4,57,39
1,1,1,15,10,45,3,4,38,39
0,0,2,13,10,40,8,4,44,39
0,1,1,10,14,40,8,4,26,39
1,1,6,14,12,40,6,4,49,39
0,0,4,10,8,40,8,4,37,39
0,0,4,9,8,25,8,4,24,39
1,1,6,13,12,40,8,4,52,39
1,1,6,14,12,50,6,4,46,39
0,0,2,11,1,40,8,4,30,39
1,1,6,14,4,50,7,4,35,39
0,0,1,13,1,40,8,4,23,39
0,1,2,10,1,40,8,4,36,2
1,1,6,13,12,20,8,4,62,39
0,1,1,13,13,40,8,2,22,19
1,1,6,9,3,45,8,4,51,39
1,0,6,9,4,40,8,4,35,39
0,1,6,9,3,40,3,4,29,39
0,0,2,14,10,35,5,4,41,39
0,0,1,10,8,25,8,4,33,39
1,0,3,9,4,50,8,4,47,39
0,0,3,9,1,32,8,4,77,39
1,1,1,13,12,60,8,3,47,39
0,0,3,9,7,32,8,4,68,39
0,1,6,9,1,40,8,4,24,39
0,0,2,10,1,40,8,4,28,39
1,0,1,13,10,45,8,4,36,39
0,0,1,13,12,50,8,4,30,39
0,0,2,9,9,16,8,4,49,41
1,1,6,9,3,40,8,4,43,39
0,1,4,4,3,40,8,4,41,26
0,0,1,10,8,50,8,3,26,39
0,0,2,14,4,40,8,4,31,39
0,1,1,10,3,40,8,4,24,39
0,1,6,13,14,40,8,4,25,39
0,1,1,9,6,20,8,4,18,39
1,1,6,10,1,40,8,3,42,39
0,1,6,9,7,40,8,4,42,39
0,0,1,9,4,40,8,4,51,39
0,1,6,10,3,60,8,4,35,39
1,1,6,13,3,48,8,4,36,39
0,0,2,9,4,50,8,4,34,39
1,1,6,13,10,40,8,4,30,39
1,1,6,12,11,56,4,4,38,39
0,1,1,14,4,60,8,2,29,39
1,1,6,10,4,45,8,4,47,39
0,1,1,13,8,40,8,4,27,39
0,1,6,9,5,50,3,4,58,39
0,1,1,10,6,20,7,4,19,9
0,1,6,9,14,40,8,4,42,39
1,1,6,12,12,45,8,4,37,39
0,0,3,4,8,38,8,3,61,39
0,0,2,14,4,40,4,4,51,39
0,0,6,14,10,30,4,4,61,39
0,1,6,4,5,72,3,4,40,39
0,1,6,6,6,40,8,4,46,39
1,1,6,10,12,40,8,4,54,39
0,1,1,10,5,40,4,4,29,39
0,0,2,12,8,40,5,4,42,39
0,0,2,9,1,40,7,4,52,39
0,0,2,10,4,40,5,4,38,39
0,0,1,7,8,12,8,4,17,39
0,1,6,9,3,50,8,4,32,39
1,1,6,14,10,60,8,4,54,39
1,1,6,10,12,50,8,4,39,39
0,1,1,10,12,20,8,4,20,39
1,1,6,10,1,40,5,4,30,39
1,1,6,9,13,60,8,2,64,30
1,1,4,13,10,40,8,4,32,39
0,0,1,13,10,37,4,4,58,39
1,1,6,10,1,50,8,2,30,39
1,1,6,13,4,40,8,4,49,39
0,0,2,13,10,80,6,4,29,39
1,0,1,10,4,40,8,4,42,39
0,1,1,10,3,30,8,4,25,39
0,0,1,9,7,40,8,4,20,39
0,0,2,12,13,40,8,4,57,39
0,1,1,9,13,48,5,4,23,39
0,1,6,10,8,40,5,4,20,39
0,1,4,10,14,35,8,4,41,39
0,0,1,13,4,40,8,4,27,39
1,1,6,13,14,99,8,4,39,39
1,1,6,15,10,60,3,4,43,39
1,1,6,14,4,50,4,4,46,39
0,1,2,9,3,50,8,4,27,39
0,0,1,13,4,40,8,4,30,39
1,1,2,7,1,40,8,4,54,39
0,1,6,9,3,45,8,4,28,39
0,1,6,7,5,40,8,4,37,39
0,1,1,9,3,40,8,4,32,39
0,1,6,11,5,60,3,4,41,39
1,1,6,9,12,75,3,4,47,39
0,0,2,10,4,50,8,3,51,39
1,1,6,9,3,40,8,4,45,39
0,0,1,9,1,40,5,4,29,39
1,1,6,12,12,45,8,4,31,39
1,1,6,13,12,50,6,4,34,39
0,1,2,3,14,40,8,4,45,39
1,1,6,13,4,50,6,4,48,39
0,0,1,13,10,60,8,4,23,39
0,1,2,9,3,40,8,4,38,39
0,0,6,9,1,40,8,4,53,39
0,1,6,10,12,50,8,4,34,39
0,0,1,13,12,44,8,4,37,39
0,0,3,9,1,33,4,4,68,39
0,0,3,10,4,16,8,4,62,39
1,1,6,9,4,40,8,4,45,39
0,0,1,12,4,58,5,4,27,39
1,1,6,15,4,55,8,4,55,9
0,1,6,9,3,40,8,4,22,39
0,0,1,9,3,40,8,4,24,39
1,1,6,13,3,55,8,4,41,39
0,1,1,9,6,12,8,4,18,39
0,0,2,10,1,40,7,4,38,39
1,1,6,13,4,60,8,3,33,39
1,0,6,13,10,45,8,4,27,9
0,1,2,9,12,50,6,4,58,39
0,1,1,10,1,22,8,3,22,39
0,1,2,13,10,40,8,4,43,39
1,0,2,13,12,60,3,4,44,39
1,1,6,9,12,50,6,4,49,39
0,1,6,9,7,40,8,3,40,39
1,1,6,13,4,50,8,4,36,39
0,1,2,8,11,54,8,4,32,26
0,1,6,16,10,60,5,4,44,39
0,0,1,9,12,35,8,4,22,39
1,1,6,9,6,50,8,4,33,39
0,0,1,10,12,40,8,4,23,39
1,1,6,10,3,40,8,4,37,39
0,0,6,13,1,40,8,4,30,39
1,1,1,10,12,45,8,4,47,39
0,0,1,13,12,40,8,4,34,39
0,0,6,10,1,40,4,3,41,39
0,1,2,10,7,40,8,1,32,39
0,1,4,10,12,50,8,4,49,39
1,0,6,9,4,30,8,4,55,39
1,1,6,10,1,45,4,4,33,39
1,1,6,13,1,45,7,4,47,11
0,1,4,9,6,40,8,3,41,39
0,1,1,10,12,35,8,4,24,39
0,1,6,14,12,60,8,4,50,39
0,0,1,11,12,40,8,4,22,39
1,1,6,9,3,40,8,4,43,39
1,1,6,14,4,60,4,4,52,39
0,1,1,10,8,84,5,1,30,39
0,0,2,9,7,40,8,4,21,39
0,1,1,8,5,50,8,1,22,39
1,1,6,9,14,40,4,4,38,39
1,1,6,9,12,32,6,4,45,39
0,0,2,8,14,40,8,4,53,39
1,1,6,9,3,48,8,4,55,39
0,1,1,13,13,35,4,4,30,39
0,1,6,9,12,40,8,3,22,39
0,1,6,5,6,48,8,3,31,39
0,1,1,9,8,36,8,3,21,39
0,0,1,9,1,40,8,4,20,39
0,1,1,13,4,60,8,4,26,39
0,1,2,12,4,30,3,4,40,39
0,1,6,1,8,40,8,4,40,26
1,1,6,16,10,50,8,4,50,39
1,1,6,9,6,40,8,4,44,39
0,1,1,10,8,45,8,4,43,39
0,0,3,9,4,40,8,4,69,39
1,1,6,13,12,50,8,4,32,39
1,1,6,11,4,43,8,4,48,39
1,1,6,16,10,60,8,4,58,39
0,1,1,6,5,40,3,4,18,39
0,0,2,10,6,40,8,4,51,21
0,1,2,6,8,24,8,4,61,39
0,1,1,10,4,40,8,3,25,39
0,0,2,9,8,40,8,4,48,39
0,1,6,9,3,40,8,4,32,39
1,1,6,14,10,60,4,4,51,39
1,1,6,14,10,40,8,4,53,39
1,1,6,9,3,50,8,4,45,39
1,1,6,9,3,40,8,4,41,39
0,1,1,9,12,60,8,4,20,39
0,1,6,13,10,75,8,4,29,39
1,1,6,13,12,50,8,4,37,39
0,1,1,10,1,60,8,2,26,19
1,1,6,9,7,45,8,4,39,39
0,1,1,13,4,30,8,4,22,39
0,0,2,13,10,40,7,3,50,39
1,1,6,11,13,52,8,4,47,39
1,1,6,13,10,40,8,4,42,39
0,1,1,10,4,50,6,4,28,39
0,1,6,9,12,40,8,4,47,39
0,0,2,11,1,40,4,4,47,39
0,1,2,9,14,40,8,4,53,39
1,1,6,10,12,60,8,4,38,39
0,0,1,10,1,39,8,4,27,39
0,1,1,14,14,25,8,4,24,39
0,0,1,13,4,50,4,4,33,39
0,0,2,10,8,40,8,4,50,39
0,1,1,9,7,40,8,4,24,39
0,1,1,10,8,32,8,4,50,39
0,1,4,9,12,40,8,4,27,39
0,0,4,9,1,25,8,4,55,39
0,1,6,9,14,40,8,4,28,39
0,1,2,9,14,45,8,4,33,39
1,1,6,9,11,40,5,4,35,39
0,1,1,9,6,40,8,4,22,39
0,1,2,9,7,40,8,4,59,39
0,1,1,13,4,40,6,4,24,39
0,1,1,9,7,40,8,4,24,39
1,1,6,13,10,48,8,4,35,39
0,0,6,10,4,50,8,4,47,39
0,1,1,10,1,30,8,4,23,39
0,0,1,13,1,20,8,4,34,39
0,1,6,9,7,48,8,4,38,39
0,0,5,6,1,40,8,4,29,26
0,0,1,9,12,33,8,4,21,39
0,0,6,10,14,25,4,4,41,39
0,1,6,4,4,16,3,4,68,39
0,1,6,10,1,40,5,4,40,39
0,1,6,10,14,45,8,4,31,8
1,1,6,11,10,42,8,4,32,39
0,1,2,9,14,60,3,4,36,39
0,0,1,13,14,84,8,4,24,39
0,0,2,10,4,40,8,4,48,39
0,1,1,9,7,40,8,4,21,39
0,1,6,9,3,40,8,4,31,39
0,0,2,10,4,40,8,4,46,39
1,1,6,10,11,80,4,4,44,39
0,0,2,6,8,40,8,4,26,39
0,0,2,10,1,35,8,4,53,39
0,1,6,13,3,46,8,4,31,39
0,0,3,9,1,38,5,4,64,39
1,1,1,9,4,40,8,4,54,39
1,1,6,9,10,40,8,4,29,39
0,1,2,9,3,40,8,4,57,39
0,0,2,9,1,40,8,4,31,39
0,0,1,10,7,20,8,4,19,39
0,1,6,9,4,50,6,4,47,39
0,0,6,9,13,40,8,4,47,39
0,1,6,9,1,40,8,4,30,39
0,0,3,9,1,30,8,4,68,39
0,1,6,9,3,45,3,4,31,39
0,1,6,14,10,60,4,4,41,39
1,1,6,13,4,45,8,4,60,39
0,1,1,9,6,40,8,4,32,39
0,1,6,10,7,44,8,4,44,39
0,1,6,9,3,40,3,4,56,39
0,0,1,9,1,40,5,3,33,39
1,1,6,12,3,40,8,4,44,39
0,0,1,9,12,35,8,4,45,39
1,1,6,10,14,40,8,4,51,39
1,0,6,13,4,20,8,4,50,39
1,1,6,10,12,70,6,4,44,39
0,1,6,4,14,50,8,4,55,39
0,0,1,9,7,40,8,4,26,39
1,0,6,12,1,35,3,4,25,39
0,0,2,11,8,30,8,4,38,39
0,0,1,10,8,40,8,4,28,39
1,1,6,10,12,60,6,4,46,39
1,1,6,15,10,55,6,4,47,39
0,1,6,7,7,56,8,3,48,39
0,0,2,9,1,40,8,4,28,39
1,1,6,13,10,60,8,4,38,39
1,1,6,13,3,45,8,4,43,39
0,0,2,10,13,40,8,4,33,39
1,1,6,14,10,48,8,4,56,11
0,1,4,9,3,50,3,4,33,39
